pitch_type,pitch_name,release_speed,release_pos_x,release_pos_z,player_name,events,description,zone,stand,p_throws,type,,,,,,,,,,,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,,,,,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,,,,,,,,,,,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number
FT,2-Seam Fastball,87.6,2.3837,6.205,Hyun-Jin Ryu,null,foul_tip,12,R,L,S,,,,,,,,,,,null,null,0,0,2019,1.3583,1.0904,1.3093,3.0589,null,null,null,0,3,Bot,null,null,,,,,190421_000236,-5.41,-127.5113,-3.751,15.9415,25.1204,-19.6972,3.5521,1.5902,null,null,null,87.923,2097,6.381,,,,,,,,,,,54.1185,null,null,null,null,null,null,null,21,1
CH,Changeup,79.2,2.7388,5.7226,Hyun-Jin Ryu,field_out,hit_into_play,9,R,L,X,,,,,,,,,,,4,line_drive,1,1,2019,1.0677,0.5651,0.4817,1.7349,null,519058,444489,2,2,Bot,147.77,143.36,,,,,190420_235042,-7.0026,-115.1965,-3.0087,10.9266,21.2812,-26.7143,3.3411,1.5454,178,101.2,7.8,79.814,1444,6.726,,,,,,,,,,,53.7733,0.645,0.576,0,1,0,0,4,16,3
FF,4-Seam Fastball,90.8,2.5525,5.905,Hyun-Jin Ryu,null,called_strike,7,R,L,S,,,,,,,,,,,null,null,1,0,2019,1.1449,1.2598,-0.3472,1.8405,null,519058,444489,2,2,Bot,null,null,,,,,190420_235018,-9.7147,-131.8129,-6.9186,15.4623,28.6001,-16.1931,3.4794,1.6416,null,null,null,90.724,2149,6.422,,,,,,,,,,,54.0775,null,null,null,null,null,null,null,16,2
FC,Cutter,87.3,2.6578,6.0764,Hyun-Jin Ryu,null,ball,12,R,L,B,,,,,,,,,,,null,null,0,0,2019,0.4851,0.863,1.3022,2.8359,null,519058,444489,2,2,Bot,null,null,,,,,190420_234956,-4.2208,-127.0578,-3.4276,6.011,23.8694,-22.4612,3.485,1.6784,null,null,null,87.123,2040,5.981,,,,,,,,,,,54.5183,null,null,null,null,null,null,null,16,1
CH,Changeup,78.6,2.6643,5.7612,Hyun-Jin Ryu,single,hit_into_play_no_out,14,R,L,X,,,,,,,,,,,8,line_drive,2,2,2019,1.1143,0.3904,1.3498,1.7773,null,null,519058,2,2,Bot,104.64,113.59,,,,,190420_234905,-4.9888,-114.4691,-2.573,10.8463,20.7446,-28.4151,2.93,1.2258,167,73.1,15.1,79.377,1535,6.744,,,,,,,,,,,53.756,0.622,0.538,0.9,1,1,0,4,15,6
FF,4-Seam Fastball,90.3,2.4709,5.9315,Hyun-Jin Ryu,null,ball,12,R,L,B,,,,,,,,,,,null,null,1,2,2019,0.9814,1.1319,0.2018,4.2599,null,null,519058,2,2,Bot,null,null,,,,,190420_234840,-7.8342,-131.4419,-0.6505,13.1988,28.3483,-18.9587,3.01,1.2708,null,null,null,90.991,2222,6.73,,,,,,,,,,,53.769,null,null,null,null,null,null,null,15,5
FT,2-Seam Fastball,90.2,2.4304,5.9644,Hyun-Jin Ryu,null,foul,3,R,L,S,,,,,,,,,,,null,null,1,2,2019,1.2894,0.7592,0.3174,2.6801,null,null,519058,2,2,Bot,null,null,,,,,190420_234800,-8.1163,-131.2213,-3.9087,16.8184,26.343,-22.6282,3.1011,1.535,null,null,null,91.219,2198,6.804,,,,,,,,,,,53.695,null,null,null,null,null,null,null,15,4
CU,Curveball,70,2.3412,6.1156,Hyun-Jin Ryu,null,foul,7,R,L,S,,,,,,,,,,,null,null,1,1,2019,-1.076,-1.4662,-0.4108,1.3756,null,null,519058,2,2,Bot,null,null,,,,,190420_234729,-3.5299,-101.7254,1.0394,-6.5817,19.4335,-42.5387,2.9185,1.1458,null,null,null,68.915,2627,5.871,,,,,,,,,,,54.6286,null,null,null,null,null,null,null,15,3
CH,Changeup,78.5,2.6669,5.8336,Hyun-Jin Ryu,null,ball,14,R,L,B,,,,,,,,,,,null,null,0,1,2019,1.2753,0.6252,1.7297,1.5234,null,null,519058,2,2,Bot,null,null,,,,,190420_234704,-4.3508,-114.1884,-3.6428,11.8719,20.0966,-26.3042,3.0306,1.3565,null,null,null,78.39,1471,6.132,,,,,,,,,,,54.3672,null,null,null,null,null,null,null,15,2
CU,Curveball,73.3,2.5098,5.9928,Hyun-Jin Ryu,null,called_strike,1,R,L,S,,,,,,,,,,,null,null,0,0,2019,-1.0475,-1.0212,-0.5412,2.807,null,null,519058,2,2,Bot,null,null,,,,,190420_234643,-4.326,-106.3218,2.5966,-6.7883,19.5442,-40.3408,3.1025,1.4751,null,null,null,71.385,2662,5.151,,,,,,,,,,,55.3481,null,null,null,null,null,null,null,15,1
CH,Changeup,79.2,2.584,5.7578,Hyun-Jin Ryu,field_out,hit_into_play,9,R,L,X,,,,,,,,,,,8,fly_ball,2,1,2019,1.3089,0.6918,0.4331,1.8672,null,null,519058,1,2,Bot,130.21,44.64,,,,,190420_234603,-7.0885,-115.1284,-2.9894,12.8505,20.6156,-25.7356,3.3832,1.5631,354,92.2,31.1,79.012,1512,6.136,,,,,,,,,,,54.3637,0.122,0.179,0,1,0,0,3,14,4
FC,Cutter,87.7,2.2537,6.0588,Hyun-Jin Ryu,null,ball,13,R,L,B,,,,,,,,,,,null,null,1,1,2019,0.4134,1.2553,-0.731,0.9722,null,null,519058,1,2,Bot,null,null,,,,,190420_234530,-8.0726,-127.4021,-8.8034,6.0397,23.6598,-16.9422,3.4166,1.7999,null,null,null,88.072,2089,6.4,,,,,,,,,,,54.0993,null,null,null,null,null,null,null,14,3
CH,Changeup,79.7,2.8405,5.8183,Hyun-Jin Ryu,null,swinging_strike,14,R,L,S,,,,,,,,,,,null,null,1,0,2019,1.2223,0.5815,1.111,2.1679,null,null,519058,1,2,Bot,null,null,,,,,190420_234444,-6.0879,-116.0136,-2.4212,12.1245,20.0548,-26.6889,3.3445,1.5865,null,null,null,79.967,1468,6.286,,,,,,,,,,,54.2136,null,null,null,null,null,null,null,14,2
FF,4-Seam Fastball,88.4,2.1772,6.1094,Hyun-Jin Ryu,null,ball,14,R,L,B,,,,,,,,,,,null,null,0,0,2019,0.6406,1.3787,0.261,1.0968,null,null,519058,1,2,Bot,null,null,,,,,190420_234424,-5.9785,-128.3428,-8.9677,8.2562,25.3114,-15.3835,3.5278,1.6711,null,null,null,88.3,2206,6.247,,,,,,,,,,,54.2527,null,null,null,null,null,null,null,14,1
FF,4-Seam Fastball,89.3,2.4731,6.1509,Hyun-Jin Ryu,single,hit_into_play_no_out,9,L,L,X,,,,,,,,,,,7,fly_ball,0,1,2019,1.2035,1.2233,0.4233,2.1977,null,null,null,1,2,Bot,104.58,111.13,,,,,190420_234345,-7.4644,-129.6843,-6.1856,14.9119,26.2473,-17.5298,3.4782,1.782,218,67.6,34.9,88.622,2160,5.907,,,,,,,,,,,54.593,0.725,0.651,0.9,1,1,0,4,13,2
CH,Changeup,78.5,2.6787,5.8687,Hyun-Jin Ryu,null,called_strike,5,L,L,S,,,,,,,,,,,null,null,0,0,2019,1.099,1.3133,-0.1187,2.7413,null,null,null,1,2,Bot,null,null,,,,,190420_234321,-8.0616,-114.0736,-2.3549,11.0047,19.8665,-20.4977,3.4385,1.6583,null,null,null,78.524,1656,6.262,,,,,,,,,,,54.2372,null,null,null,null,null,null,null,13,1
CH,Changeup,80.1,2.4699,5.9124,Hyun-Jin Ryu,field_out,hit_into_play,9,R,L,X,,,,,,,,,,,5,ground_ball,2,1,2019,1.1033,0.8108,0.6595,1.9018,null,null,null,0,2,Bot,105.37,168.8,,,,,190420_234244,-6.0098,-116.4753,-3.6759,11.0134,20.1891,-24.4236,3.5371,1.7263,9,80.5,-10.2,79.86,1668,5.99,,,,,,,,,,,54.5095,0.095,0.093,0,1,0,0,2,12,4
FC,Cutter,86.7,2.2173,6.2223,Hyun-Jin Ryu,null,ball,12,R,L,B,,,,,,,,,,,null,null,1,1,2019,0.1238,0.8653,1.2119,2.6589,null,null,null,0,2,Bot,null,null,,,,,190420_234226,-2.6603,-126.3104,-4.1735,1.8148,22.7619,-22.2776,3.5847,1.7263,null,null,null,87.282,2056,6.336,,,,,,,,,,,54.1636,null,null,null,null,null,null,null,12,3
FT,2-Seam Fastball,88.4,2.2318,6.0879,Hyun-Jin Ryu,null,ball,14,R,L,B,,,,,,,,,,,null,null,0,1,2019,1.3533,0.876,1.6416,2.6392,null,null,null,0,2,Bot,null,null,,,,,190420_234209,-4.1877,-128.6641,-4.1283,15.7033,25.5954,-21.9519,3.5819,1.7104,null,null,null,88.041,2102,5.959,,,,,,,,,,,54.5402,null,null,null,null,null,null,null,12,2
FF,4-Seam Fastball,88.1,2.1703,6.1801,Hyun-Jin Ryu,null,called_strike,4,R,L,S,,,,,,,,,,,null,null,0,0,2019,0.8965,1.2329,-0.7141,2.8067,null,null,null,0,2,Bot,null,null,,,,,190420_234153,-8.8644,-128.0625,-4.6751,11.6235,24.7684,-17.8425,3.552,1.7253,null,null,null,88.335,2143,6.353,,,,,,,,,,,54.1465,null,null,null,null,null,null,null,12,1
FT,2-Seam Fastball,88,2.4136,5.9594,Hyun-Jin Ryu,field_out,hit_into_play,9,R,L,X,,,,,,,,,,,5,ground_ball,0,0,2019,1.3571,1.0408,0.7015,2.1852,null,null,null,2,1,Bot,96.42,171.3,,,,,190420_233245,-6.923,-127.9438,-5.1691,16.2296,26.2644,-19.9787,3.4155,1.7221,3,63.6,-35.3,87.737,2167,6.16,,,,,,,,,,,54.3395,0.052,0.048,0,1,0,0,2,8,1
CH,Changeup,78.5,2.6321,5.7772,Hyun-Jin Ryu,field_out,hit_into_play,8,L,L,X,,,,,,,,,,,8,fly_ball,2,2,2019,1.0662,0.5898,-0.0902,1.8217,null,null,null,1,1,Bot,96.56,67.62,,,,,190420_233209,-7.9629,-114.2011,-2.8696,10.8969,20.0774,-26.6001,3.2096,1.8311,318,89.4,35.1,79.319,1448,6.771,,,,,,,,,,,53.7287,0.045,0.061,0,1,0,0,3,7,5
CH,Changeup,79.9,2.462,5.9265,Hyun-Jin Ryu,null,swinging_strike,13,L,L,S,,,,,,,,,,,null,null,2,1,2019,0.6558,0.9298,-0.5762,1.3542,null,null,null,1,1,Bot,null,null,,,,,190420_233133,-7.9857,-116.2024,-5.1732,7.4315,20.4406,-22.9075,3.26,1.6948,null,null,null,80.56,1749,6.635,,,,,,,,,,,53.8648,null,null,null,null,null,null,null,7,4
FC,Cutter,83.3,2.1543,6.1989,Hyun-Jin Ryu,null,ball,13,L,L,B,,,,,,,,,,,null,null,1,1,2019,0.0912,0.4941,-1.2754,1.2672,null,null,null,1,1,Bot,null,null,,,,,190420_233116,-8.049,-121.1171,-5.8886,2.3196,21.3159,-26.4429,3.3729,1.7816,null,null,null,83.592,2005,6.305,,,,,,,,,,,54.1943,null,null,null,null,null,null,null,7,3
FT,2-Seam Fastball,88.2,2.3385,6.0233,Hyun-Jin Ryu,null,called_strike,4,L,L,S,,,,,,,,,,,null,null,1,0,2019,1.4036,0.8366,-0.4818,2.4954,null,null,null,1,1,Bot,null,null,,,,,190420_233058,-9.7416,-128.087,-4.2115,17.3812,25.2551,-22.3374,3.3703,1.7579,null,null,null,88.169,2144,6.279,,,,,,,,,,,54.2205,null,null,null,null,null,null,null,7,2
CH,Changeup,76.4,2.6739,5.8334,Hyun-Jin Ryu,null,ball,14,L,L,B,,,,,,,,,,,null,null,0,0,2019,1.1644,0.4614,0.1326,0.7134,null,null,null,1,1,Bot,null,null,,,,,190420_233038,-7.4083,-110.9628,-4.5464,10.8815,19.5019,-27.7979,3.3835,1.729,null,null,null,76.188,1504,6.201,,,,,,,,,,,54.2989,null,null,null,null,null,null,null,7,1
CH,Changeup,78.3,2.5844,5.7534,Hyun-Jin Ryu,strikeout,swinging_strike,8,R,L,S,,,,,,,,,,,2,null,2,2,2019,0.8972,0.7386,-0.0682,1.7538,null,null,null,0,1,Bot,null,null,,,,,190420_233002,-7.3446,-113.8491,-3.136,9.0627,19.9077,-25.4356,3.6373,1.6948,null,null,null,78.219,1437,6.169,,,,,,,,,,,54.3303,null,null,0,1,0,0,null,6,6
CH,Changeup,75.2,2.6689,5.8822,Hyun-Jin Ryu,null,ball,14,R,L,B,,,,,,,,,,,null,null,1,2,2019,1.0781,0.3589,1.5026,2.4275,null,null,null,0,1,Bot,null,null,,,,,190420_232937,-4.3137,-109.4638,-0.6864,9.3843,18.4293,-29.3868,3.5902,1.6948,null,null,null,75.282,1442,6.228,,,,,,,,,,,54.2716,null,null,null,null,null,null,null,6,5
FF,4-Seam Fastball,87.7,2.3626,6.1875,Hyun-Jin Ryu,null,foul,11,R,L,S,,,,,,,,,,,null,null,1,2,2019,0.8754,1.3257,-0.0074,4.1579,null,null,null,0,1,Bot,null,null,,,,,190420_232919,-7.4373,-127.4974,-1.4925,10.854,24.2097,-17.8135,3.64,1.7,null,null,null,87.231,2122,5.873,,,,,,,,,,,54.6262,null,null,null,null,null,null,null,6,4
CH,Changeup,76,2.4504,6.1269,Hyun-Jin Ryu,null,swinging_strike,14,R,L,S,,,,,,,,,,,null,null,1,1,2019,0.8136,0.8858,0.9012,2.0053,null,null,null,0,1,Bot,null,null,,,,,190420_232849,-4.6826,-110.7061,-3.2297,7.4397,17.3944,-24.5658,3.656,1.7238,null,null,null,76.271,1576,6.162,,,,,,,,,,,54.3378,null,null,null,null,null,null,null,6,3
CH,Changeup,76.4,2.6137,5.9457,Hyun-Jin Ryu,null,foul,6,R,L,S,,,,,,,,,,,null,null,1,0,2019,1.0647,0.6196,0.6764,2.3254,null,null,null,0,1,Bot,null,null,,,,,190420_232830,-5.9863,-111.1064,-1.6513,9.8908,21.1939,-27.0006,3.64,1.7,null,null,null,76.126,1451,6.271,,,,,,,,,,,54.2289,null,null,null,null,null,null,null,6,2
FT,2-Seam Fastball,85.8,2.5894,6.0378,Hyun-Jin Ryu,null,ball,3,R,L,B,,,,,,,,,,,null,null,0,0,2019,1.3236,1.0536,0.8075,3.5518,null,null,null,0,1,Bot,null,null,,,,,190420_232812,-6.8575,-124.7605,-1.7225,15.1268,25.141,-21.1083,3.5169,1.7422,null,null,null,85.593,2049,6.2,,,,,,,,,,,54.2995,null,null,null,null,null,null,null,6,1
CH,Changeup,75.8,2.5861,5.9026,Hyun-Jin Ryu,null,called_strike,2,R,L,S,,,,,,,,,,,null,null,0,0,2019,1.0779,0.4423,0.1984,3.0816,null,null,null,2,2,Bot,null,null,,,,,190409_002515,-6.9449,-110.3268,0.331,10.0138,17.6013,-28.7598,3.4207,1.681,null,null,null,76.387,1353,6.47,,,,,,,,,,,54.0292,null,null,null,null,null,null,null,18,1
CU,Curveball,69.1,2.3527,6.0688,Hyun-Jin Ryu,strikeout,swinging_strike,4,L,L,S,,,,,,,,,,,2,null,1,2,2019,-1.1705,-1.1496,-0.4601,2.2649,null,null,null,1,2,Bot,null,null,,,,,190409_002442,-3.4491,-100.377,2.4607,-7.0759,18.272,-40.4583,3.27,1.5,null,null,null,68.09,2445,5.851,,,,,,,,,,,54.6484,null,null,0,1,0,0,null,17,5
FC,Cutter,87.8,2.656,5.8424,Hyun-Jin Ryu,null,foul,1,L,L,S,,,,,,,,,,,null,null,1,2,2019,-0.1581,0.5401,-0.5538,3.0155,null,null,null,1,2,Bot,null,null,,,,,190409_002416,-7.4586,-127.7941,-1.8976,-0.3415,24.0752,-26.0442,3.27,1.5,null,null,null,88.313,2035,6.405,,,,,,,,,,,54.0949,null,null,null,null,null,null,null,17,4
FT,2-Seam Fastball,91.2,2.5519,5.7895,Hyun-Jin Ryu,null,foul,6,L,L,S,,,,,,,,,,,null,null,1,1,2019,1.3923,1.0651,0.3595,2.0406,null,null,null,1,2,Bot,null,null,,,,,190409_002352,-8.5708,-132.551,-5.8841,18.3559,26.8228,-18.4581,3.1805,1.5,null,null,null,91.818,2116,6.607,,,,,,,,,,,53.8924,null,null,null,null,null,null,null,17,3
FT,2-Seam Fastball,90.5,2.6145,5.7632,Hyun-Jin Ryu,null,called_strike,9,L,L,S,,,,,,,,,,,null,null,1,0,2019,1.4638,1.09,0.4134,1.4242,null,null,null,1,2,Bot,null,null,,,,,190409_002334,-8.7326,-131.5108,-7.3034,19.0783,27.1314,-17.9891,3.27,1.5,null,null,null,91.3,2181,6.787,,,,,,,,,,,53.7129,null,null,null,null,null,null,null,17,2
FF,4-Seam Fastball,91,2.5825,5.8411,Hyun-Jin Ryu,null,ball,13,L,L,B,,,,,,,,,,,null,null,0,0,2019,1.1455,1.2565,-0.9829,2.1256,null,null,null,1,2,Bot,null,null,,,,,190409_002318,-11.4754,-132.0301,-6.1533,15.9245,26.8962,-16.2065,3.2374,1.5,null,null,null,91.52,2224,6.667,,,,,,,,,,,53.832,null,null,null,null,null,null,null,17,1
FC,Cutter,87.7,2.3134,6.0229,Hyun-Jin Ryu,field_out,hit_into_play,8,R,L,X,,,,,,,,,,,6,ground_ball,1,1,2019,0.0587,0.7845,0.06,1.8809,null,null,null,0,2,Bot,110.83,163.9,,,,,190409_002238,-5.5746,-127.7059,-5.5936,1.6458,22.871,-22.7057,3.21,1.53,5,104.8,-19.1,88.267,2038,6.315,,,,,,,,,,,54.184,0.235,0.214,0,1,0,0,2,16,3
FF,4-Seam Fastball,90,2.4737,5.8563,Hyun-Jin Ryu,null,foul,3,R,L,S,,,,,,,,,,,null,null,1,0,2019,0.6764,1.3118,0.5227,2.731,null,null,null,0,2,Bot,null,null,,,,,190409_002205,-6.3866,-130.9775,-4.7091,9.2624,26.3942,-15.9317,3.21,1.53,62,81.9,84.8,91.273,2152,6.951,,,,,,,,,,,53.549,null,null,null,null,null,null,null,16,2
FF,4-Seam Fastball,89.4,2.4441,5.915,Hyun-Jin Ryu,null,ball,12,R,L,B,,,,,,,,,,,null,null,0,0,2019,0.6038,1.2914,0.6073,3.927,null,null,null,0,2,Bot,null,null,,,,,190409_002148,-5.8841,-130.1814,-1.7134,8.1722,25.7042,-17.0207,3.0228,1.53,null,null,null,90.565,2165,6.828,,,,,,,,,,,53.6713,null,null,null,null,null,null,null,16,1
FF,4-Seam Fastball,90.9,2.2864,5.9093,Hyun-Jin Ryu,field_out,hit_into_play,1,R,L,X,,,,,,,,,,,6,line_drive,2,0,2019,0.7623,1.2473,-0.7925,2.9011,null,657557,null,2,1,Bot,102.13,146.66,,,,,190409_001128,-9.368,-132.1259,-4.3246,10.8905,26.881,-16.7929,3.3152,1.58,192,82.6,10.5,91.22,2164,6.443,,,,,,,,,,,54.0567,0.468,0.395,0,1,0,0,4,12,3
CH,Changeup,79.6,2.5766,5.6713,Hyun-Jin Ryu,null,ball,12,R,L,B,,,,,,,,,,,null,null,1,0,2019,1.1047,0.8053,1.8834,2.9664,null,657557,null,2,1,Bot,null,null,,,,,190409_001103,-3.6277,-115.9072,-0.7371,10.7049,21.0035,-24.9141,3.2692,1.58,null,null,null,80.132,1472,6.551,,,,,,,,,,,53.9486,null,null,null,null,null,null,null,12,2
FF,4-Seam Fastball,91.7,2.3829,5.8207,Hyun-Jin Ryu,null,ball,13,R,L,B,,,,,,,,,,,null,null,0,0,2019,0.9707,1.2158,-0.99,1.7602,null,657557,null,2,1,Bot,null,null,,,,,190409_001042,-10.6267,-133.0255,-7.0508,13.7125,25.9389,-16.4102,3.3764,1.58,null,null,null,92.023,2268,6.449,,,,,,,,,,,54.0502,null,null,null,null,null,null,null,12,1
FF,4-Seam Fastball,91.4,2.4871,5.7303,Hyun-Jin Ryu,double,hit_into_play_no_out,5,R,L,X,,,,,,,,,,,8,line_drive,2,0,2019,0.8826,0.9316,-0.1416,2.4594,null,null,null,2,1,Bot,138.11,39.41,,,,,190409_000958,-8.7308,-133.0714,-4.5525,12.5775,26.2496,-19.9764,3.3994,1.58,378,103.3,19.4,93.241,2159,7.169,,,,,,,,,,,53.3304,0.568,0.712,1.25,1,1,1,5,11,3
CH,Changeup,81.4,2.6852,5.6224,Hyun-Jin Ryu,null,ball,14,R,L,B,,,,,,,,,,,null,null,1,0,2019,1.0946,0.3235,0.5242,1.0544,null,null,null,2,1,Bot,null,null,,,,,190409_000928,-7.0565,-118.4461,-4.3554,11.7908,21.3405,-28.4592,3.45,1.57,null,null,null,82.395,1417,6.83,,,,,,,,,,,53.6693,null,null,null,null,null,null,null,11,2
CU,Curveball,72.7,2.1759,6.0191,Hyun-Jin Ryu,null,ball,12,R,L,B,,,,,,,,,,,null,null,0,0,2019,-1.1294,-1.0221,1.1952,3.4739,null,null,null,2,1,Bot,null,null,,,,,190409_000914,-0.0358,-105.698,4.0508,-8.4293,18.2108,-40.7262,3.3735,1.57,null,null,null,72.59,2524,6.278,,,,,,,,,,,54.2217,null,null,null,null,null,null,null,11,1
FF,4-Seam Fastball,91.7,2.3452,5.8391,Hyun-Jin Ryu,home_run,hit_into_play_score,2,R,L,X,,,,,,,,,,,null,line_drive,1,1,2019,0.9386,1.1465,-0.213,3.1842,null,null,500874,2,1,Bot,9.34,89.75,,,,,190409_000825,-8.5426,-133.283,-3.3447,13.1008,28.6795,-17.9006,3.3799,1.65,374,115.3,18.8,92.033,2094,6.555,,,,,,,,,,,53.9441,0.902,1.495,2,1,0,3,6,10,3
FC,Cutter,89.5,2.2488,5.9589,Hyun-Jin Ryu,null,foul,4,R,L,S,,,,,,,,,,,null,null,1,0,2019,0.0479,0.8362,-0.4487,2.3867,null,null,500874,2,1,Bot,null,null,,,,,190409_000754,-6.7715,-130.2499,-4.6482,1.8167,24.3484,-21.8805,3.52,1.65,6,69.1,-22,90.103,2111,6.408,,,,,,,,,,,54.0916,null,null,null,null,null,null,null,10,2
CH,Changeup,80.5,2.7027,5.7142,Hyun-Jin Ryu,null,ball,12,R,L,B,,,,,,,,,,,null,null,0,0,2019,1.35,0.6273,1.2792,2.9187,null,null,500874,2,1,Bot,null,null,,,,,190409_000736,-5.7368,-117.145,-0.7403,13.531,21.5091,-26.4462,3.4499,1.65,null,null,null,80.77,1365,6.409,,,,,,,,,,,54.0908,null,null,null,null,null,null,null,10,1
CH,Changeup,81,2.4448,5.6325,Hyun-Jin Ryu,force_out,hit_into_play,14,R,L,X,,,,,,,,,,,6,ground_ball,1,1,2019,1.1536,0.3507,0.7294,1.5531,null,null,502671,1,1,Bot,110.83,161.36,,,,,190409_000656,-6.2026,-117.9598,-3.2035,12.2553,23.1018,-28.3695,3.73,1.7,5,68.9,-16.9,82.225,1503,7.136,,,,,,,,,,,53.3636,0.068,0.065,0,1,0,0,2,9,3
FC,Cutter,89,2.1611,6.0775,Hyun-Jin Ryu,null,ball,13,R,L,B,,,,,,,,,,,null,null,0,1,2019,-0.0997,0.7619,-1.0937,2.2207,null,null,502671,1,1,Bot,null,null,,,,,190409_000633,-7.7632,-129.3788,-5.0224,0.4252,25.7403,-22.83,3.7606,1.7,null,null,null,89.019,2078,6.253,,,,,,,,,,,54.2469,null,null,null,null,null,null,null,9,2
FF,4-Seam Fastball,91.7,2.3154,5.8275,Hyun-Jin Ryu,null,called_strike,8,R,L,S,,,,,,,,,,,null,null,0,0,2019,1.0814,1.2248,-0.191,2.0591,null,null,502671,1,1,Bot,null,null,,,,,190409_000612,-8.7105,-133.2486,-6.3436,14.8013,27.8625,-16.3468,3.8142,1.7,null,null,null,92.052,2211,6.518,,,,,,,,,,,53.9815,null,null,null,null,null,null,null,9,1
FF,4-Seam Fastball,92.8,2.3602,5.7879,Hyun-Jin Ryu,walk,ball,13,R,L,B,,,,,,,,,,,null,null,3,2,2019,1.2749,1.1331,-0.574,1.4132,null,null,null,1,1,Bot,null,null,,,,,190409_000513,-10.3576,-134.6451,-7.9258,17.8463,27.6099,-16.7649,3.3439,1.65,null,null,null,93.321,2286,6.633,,,,,,,,,,,53.8666,null,null,0.7,1,0,0,null,8,6
CU,Curveball,76.1,2.2938,6.0422,Hyun-Jin Ryu,null,ball,13,R,L,B,,,,,,,,,,,null,null,2,2,2019,-1.1401,-1.2753,-0.9425,0.7964,null,null,null,1,1,Bot,null,null,,,,,190409_000432,-4.7234,-110.4608,-1.5496,-8.0235,22.8439,-42.2123,3.3596,1.65,null,null,null,74.55,2753,5.649,,,,,,,,,,,54.8504,null,null,null,null,null,null,null,8,5
FC,Cutter,89.3,2.1815,5.942,Hyun-Jin Ryu,null,foul,13,R,L,S,,,,,,,,,,,null,null,2,1,2019,-0.1456,0.581,-0.9646,2.337,null,null,null,1,1,Bot,null,null,,,,,190409_000406,-7.4519,-129.986,-4.1575,-0.29,24.0096,-24.9465,3.54,1.65,321,111.2,18.5,89.895,2147,6.372,,,,,,,,,,,54.127,null,null,null,null,null,null,null,8,4
CH,Changeup,81.4,2.5945,5.7168,Hyun-Jin Ryu,null,swinging_strike,12,R,L,S,,,,,,,,,,,null,null,2,0,2019,0.9932,0.294,1.033,2.6274,null,null,null,1,1,Bot,null,null,,,,,190409_000341,-5.5099,-118.5242,-0.9464,10.5711,21.7323,-29.3496,3.54,1.65,null,null,null,82.464,1539,6.876,,,,,,,,,,,53.6235,null,null,null,null,null,null,null,8,3
FC,Cutter,89.7,2.2732,6.0136,Hyun-Jin Ryu,null,ball,11,R,L,B,,,,,,,,,,,null,null,1,0,2019,0.0506,0.7951,-0.2343,3.9637,null,null,null,1,1,Bot,null,null,,,,,190409_000315,-6.3364,-130.6854,-0.8711,1.71,23.1191,-22.9376,3.3752,1.65,null,null,null,90.696,2105,6.473,,,,,,,,,,,54.0265,null,null,null,null,null,null,null,8,2
FC,Cutter,89.4,2.339,5.951,Hyun-Jin Ryu,null,ball,12,R,L,B,,,,,,,,,,,null,null,0,0,2019,0.2041,0.8247,0.1269,4.0839,null,null,null,1,1,Bot,null,null,,,,,190409_000259,-5.8809,-130.2328,-0.4327,3.3608,22.4887,-22.8044,3.54,1.65,null,null,null,90.089,2091,6.258,,,,,,,,,,,54.2419,null,null,null,null,null,null,null,8,1
FF,4-Seam Fastball,91.4,2.4346,5.8512,Hyun-Jin Ryu,field_out,hit_into_play,3,L,L,X,,,,,,,,,,,3,ground_ball,3,2,2019,0.9552,1.0947,0.3658,3.005,null,null,null,0,1,Bot,155.53,163.9,,,,,190409_000224,-7.3595,-133.0917,-3.7832,12.9916,25.1726,-18.3365,3.52,1.69,92,89,6.2,92.631,2121,6.721,,,,,,,,,,,53.7788,0.458,0.417,0,1,0,0,4,7,7
FF,4-Seam Fastball,92.6,2.3242,5.9075,Hyun-Jin Ryu,null,ball,13,L,L,B,,,,,,,,,,,null,null,2,2,2019,0.7745,1.1263,-1.0782,2.2146,null,null,null,0,1,Bot,null,null,,,,,190409_000157,-10.399,-134.5086,-6.1388,11.5306,26.0168,-17.3294,3.5665,1.69,null,null,null,93.169,2097,6.482,,,,,,,,,,,54.0178,null,null,null,null,null,null,null,7,6
FT,2-Seam Fastball,91.6,2.3228,5.8233,Hyun-Jin Ryu,null,foul,9,L,L,S,,,,,,,,,,,null,null,2,2,2019,1.0497,0.9107,0.2978,2.1738,null,null,null,0,1,Bot,null,null,,,,,190409_000127,-7.5081,-133.3579,-5.4463,14.3315,27.1243,-20.1355,3.5432,1.69,null,null,null,92.829,2230,6.872,,,,,,,,,,,53.628,null,null,null,null,null,null,null,7,5
